agent_id,chain_id,token_id,contract_address,owner_address,name,description,is_verified,x402_supported,total_score,rank,health_score,star_count,total_feedbacks,average_score,supported_protocols,owner_ens,is_testnet,created_at
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106407,56,106407,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,vovan.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:49:42Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106403,56,106403,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,rock8532.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:48:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106413,56,106413,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,xiaobin.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:51:58Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106412,56,106412,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,papaur.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:51:54Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106407,56,106407,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,vovan.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:49:42Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106403,56,106403,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,rock8532.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:48:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106397,56,106397,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,hamosaad.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:45:53Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106392,56,106392,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,bullishboy.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:43:54Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106385,56,106385,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,asshohug.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:39:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106382,56,106382,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,kingb.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:38:33Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106381,56,106381,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,chungdayy.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:38:14Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106368,56,106368,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,my-purrf.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:34:23Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106364,56,106364,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,claw-p.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:32:51Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106362,56,106362,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,zouleri.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:32:28Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106358,56,106358,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,zacky.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:31:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106357,56,106357,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,mahbub.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:31:06Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106346,56,106346,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,inakoface96.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:27:29Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106342,56,106342,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,supremewarlord.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:26:16Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106335,56,106335,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,khalee.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:24:06Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106334,56,106334,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,wazeer45.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:23:36Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106325,56,106325,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,shahin7100.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:20:52Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106315,56,106315,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,suosa.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:17:51Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106314,56,106314,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,jackblock.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:17:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106313,56,106313,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,deusex.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:17:06Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106310,56,106310,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,schemar1020.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:16:42Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106309,56,106309,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,lilavo.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:16:36Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106308,56,106308,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ozue85.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:16:23Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106305,56,106305,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cvetka.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:15:57Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106296,56,106296,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dhurandhar.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:11:38Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106293,56,106293,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,myclawwe.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:10:36Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106290,56,106290,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,loseyi.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:09:25Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106289,56,106289,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,volodyast.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:09:07Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106288,56,106288,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,crypto-pie-07.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:08:42Z
5042002:0x8004a818bfb912233c491871b3d84c89a494bd9e:20168,5042002,20168,0x8004a818bfb912233c491871b3d84c89a494bd9e,0xcaca034fdcaa66b44429b20c346857b9d6829335,ArcLayer Market Executor,Executor role for ArcLayer external PM2 prediction-market bot chain. Publishes execution_intent events.,False,True,12.02,,30.0,0,0,0.0,A2A,,True,2026-05-23T20:07:18Z
5042002:0x8004a818bfb912233c491871b3d84c89a494bd9e:20167,5042002,20167,0x8004a818bfb912233c491871b3d84c89a494bd9e,0x779a4c6e4c6fb10e3639189eb961261b86679c0b,ArcLayer Market Evaluator,Evaluator role for ArcLayer external PM2 prediction-market bot chain. Publishes evaluation events.,False,True,12.02,,30.0,0,0,0.0,A2A,,True,2026-05-23T20:07:13Z
5042002:0x8004a818bfb912233c491871b3d84c89a494bd9e:20165,5042002,20165,0x8004a818bfb912233c491871b3d84c89a494bd9e,0xc986f647d52afb17738f84b7d2ea7a5ac3e882ad,ArcLayer Market Analyzer,Analyzer role for ArcLayer external PM2 prediction-market bot chain. Publishes resolver_output events.,False,True,12.02,,30.0,0,0,0.0,A2A,,True,2026-05-23T20:07:03Z
5042002:0x8004a818bfb912233c491871b3d84c89a494bd9e:20164,5042002,20164,0x8004a818bfb912233c491871b3d84c89a494bd9e,0x6712715350fc49e21d83b7125cf540beaaccc87e,ArcLayer Market Oracle,Oracle role for ArcLayer external PM2 prediction-market bot chain. Publishes market_snapshot events.,False,True,12.02,,30.0,0,0,0.0,A2A,,True,2026-05-23T20:06:57Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106283,56,106283,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,manjesh.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:05:35Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106281,56,106281,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cryptowaves.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T20:05:02Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106269,56,106269,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,enveloperain.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:59:28Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106265,56,106265,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,wchrts.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:58:55Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106260,56,106260,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,earningsector.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:56:35Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106257,56,106257,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,luffy.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:54:17Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106255,56,106255,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dandika.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:54:06Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106253,56,106253,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,godcat.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:52:39Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106249,56,106249,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,bucks.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:51:33Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106248,56,106248,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,pical74.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:50:34Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106246,56,106246,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,mahfuz069.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:50:21Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106245,56,106245,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ajbest101.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:49:55Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106244,56,106244,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,jeejee1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:49:17Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106240,56,106240,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,amgoleg.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:48:00Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106239,56,106239,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,iamakujix.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:47:13Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106238,56,106238,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,babysol.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:46:41Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106235,56,106235,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,sajj0087.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:45:37Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106232,56,106232,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,tashu.pie,Purr-Fect Claw cloud instance agent,False,True,12.02,,,0,0,0.0,,,False,2026-05-23T19:43:31Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106231,56,106231,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,moni2228.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:43:15Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106225,56,106225,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,bstian.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:39:17Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106224,56,106224,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,mii-razmazhr.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:39:04Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106221,56,106221,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dadahajru.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:37:11Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106219,56,106219,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,hamilt.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:36:30Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106214,56,106214,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,my-genie-02.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:34:52Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106212,56,106212,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,baryon.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:33:37Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106209,56,106209,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,greysuit.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:32:10Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106200,56,106200,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,vik34.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:29:05Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106196,56,106196,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,mobdtt.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:28:27Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106195,56,106195,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ciboyz.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:28:24Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106193,56,106193,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cvetik.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:27:20Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106191,56,106191,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,goblok1.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:27:09Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106189,56,106189,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,freegold.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:26:51Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106186,56,106186,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,preshly90.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:25:02Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106185,56,106185,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,cbdrops.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:24:11Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106183,56,106183,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,spshajan.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:24:00Z
8453:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:53329,8453,53329,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0x2e6a5b3c3f0a2387d8c17a4693cfdd45765c3c5a,Testy Test 134 Testy Test 134,Testy Test 134 Testy Test 134Testy Test 134 Testy Test 134Testy Test 134 Testy Test 134,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:23:53Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106182,56,106182,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dman05.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:23:51Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106179,56,106179,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,galishka.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:22:59Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106177,56,106177,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,react-node-js.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:21:54Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106169,56,106169,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,dankeyz01.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:18:22Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106166,56,106166,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,poochfuni.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:17:37Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106164,56,106164,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,negarakontol.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:16:33Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106160,56,106160,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,liamm.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:13:57Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106158,56,106158,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,zhaan.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:12:47Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106156,56,106156,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,ejuzzz.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:12:18Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106153,56,106153,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,weeb13.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:10:03Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106152,56,106152,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,chiboy360.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:09:03Z
56:0x8004a169fb4a3325136eb29fa0ceb6d2e539a432:106151,56,106151,0x8004a169fb4a3325136eb29fa0ceb6d2e539a432,0xebf9e34b26787a04072551c5301510ad6cf00c11,suhelbd.pie,Purr-Fect Claw cloud instance agent,False,True,0.0,,,0,0,0.0,,,False,2026-05-23T19:08:49Z
